Country	countryCode	stateProvince	decimalLatitude	decimalLongitude	genus	specificEpithet
Colombia	CO	Santander	7.070542	-73.263735	Hypsiboas	crepitans
Colombia	CO	Santander	7.070542	-73.263735	Hypsiboas	crepitans
Colombia	CO	Santander	7.070542	-73.263735	Hypsiboas	crepitans
Colombia	CO	Santander	7.083333	-73	Hypsiboas	crepitans
Colombia	CO	Santander	7.08449	-73.068808	Hypsiboas	crepitans
Colombia	CO	Magdalena	7.08449	-73.068808	Hypsiboas	crepitans
Colombia	CO	Santander	7.100431	-73.09203	Hypsiboas	crepitans
Colombia	CO	Santander	7.114098	-73.423375	Hypsiboas	crepitans
Colombia	CO	Norte_de_Santander	7.128229	-72.394896	Hypsiboas	crepitans
Colombia	CO	Santander	7.13928	-73.11762	Hypsiboas	crepitans
Colombia	CO	Santander	7.14373	-73.4795	Hypsiboas	crepitans
Colombia	CO	Antioquia	7.172496	-75.764355	Hypsiboas	crepitans
Colombia	CO	Santander	7.182124	-73.154962	Hypsiboas	crepitans
Colombia	CO	Santander	7.182124	-73.154962	Hypsiboas	crepitans
Colombia	CO	Santander	7.203213	-73.290829	Hypsiboas	crepitans
Colombia	CO	Santander	7.206563	-72.849271	Hypsiboas	crepitans
Colombia	CO	Santander	7.206563	-72.849271	Hypsiboas	crepitans
Colombia	CO	Santander	7.209714	-73.118021	Hypsiboas	crepitans
Colombia	CO	Santander	7.25363	-73.236769	Hypsiboas	crepitans
Colombia	CO	Santander	7.25363	-73.236769	Hypsiboas	crepitans
Colombia	CO	Santander	7.330914	-73.162893	Hypsiboas	crepitans
Colombia	CO	Santander	7.3761	-73.59498	Hypsiboas	crepitans
Colombia	CO	Santander	7.416667	-73.416667	Hypsiboas	crepitans
Colombia	CO	Santander	7.421667	-73.339722	Hypsiboas	crepitans
Colombia	CO	Santander	7.426667	-73.335906	Hypsiboas	crepitans
Colombia	CO	Santander	7.438314	-73.590511	Hypsiboas	crepitans
Colombia	CO	Santander	7.438314	-73.590511	Hypsiboas	crepitans
Colombia	CO	Santander	7.438314	-73.590511	Hypsiboas	crepitans
Colombia	CO	Santander	7.498889	-73.772222	Hypsiboas	crepitans
Colombia	CO	Norte_de_Santander	7.666667	-72.583333	Hypsiboas	crepitans
Colombia	CO	Norte_de_Santander	7.738437	-73.05045	Hypsiboas	crepitans
Colombia	CO	Norte_de_Santander	7.75	-72.55	Hypsiboas	crepitans
Colombia	CO	Tolima	7.759833	-74.780306	Hypsiboas	crepitans
Colombia	CO	Tolima	7.759833	-74.780306	Hypsiboas	crepitans
Colombia	CO	Tolima	7.759833	-74.780306	Hypsiboas	crepitans
Colombia	CO	Tolima	7.759833	-74.780306	Hypsiboas	crepitans
Colombia	CO	Antioquia	7.77937	-76.67328	Hypsiboas	crepitans
Colombia	CO	Antioquia	7.77937	-76.67328	Hypsiboas	crepitans
Colombia	CO	Antioquia	8.573911	-76.852337	Hypsiboas	crepitans
Colombia	CO	Córdoba	8.716667	-75.983333	Hypsiboas	crepitans
Colombia	CO	Córdoba	8.716667	-75.983333	Hypsiboas	crepitans
Colombia	CO	Córdoba	8.716667	-75.983333	Hypsiboas	crepitans
Colombia	CO	Córdoba	8.716667	-75.983333	Hypsiboas	crepitans
Colombia	CO	Córdoba	8.716667	-75.983333	Hypsiboas	crepitans
Colombia	CO	Córdoba	8.716667	-75.983333	Hypsiboas	crepitans
Colombia	CO	Córdoba	8.716667	-75.983333	Hypsiboas	crepitans
Colombia	CO	Córdoba	8.716667	-75.983333	Hypsiboas	crepitans
Colombia	CO	Córdoba	8.716667	-75.983333	Hypsiboas	crepitans
Colombia	CO	Magdalena	9.100844	-73.97888	Hypsiboas	crepitans
Colombia	CO	Cesar	9.106875	-73.839271	Hypsiboas	crepitans
Colombia	CO	Córdoba	9.176667	-75.903056	Hypsiboas	crepitans
Colombia	CO	Córdoba	9.176667	-75.903056	Hypsiboas	crepitans
Colombia	CO	Córdoba	9.176667	-75.903056	Hypsiboas	crepitans
Colombia	CO	Córdoba	9.176667	-75.903056	Hypsiboas	crepitans
Colombia	CO	Cesar	9.214167	-73.828889	Hypsiboas	crepitans
Colombia	CO	Cesar	9.214167	-73.828806	Hypsiboas	crepitans
Colombia	CO	Cesar	9.214167	-73.828806	Hypsiboas	crepitans
Colombia	CO	Cesar	9.214167	-73.828806	Hypsiboas	crepitans
Colombia	CO	Córdoba	9.216667	-75.833333	Hypsiboas	crepitans
Colombia	CO	Magdalena	9.228056	-74.385	Hypsiboas	crepitans
Colombia	CO	Cordoba	9.266667	-75.816667	Hypsiboas	crepitans
Colombia	CO	Cesar	9.285056	-73.779889	Hypsiboas	crepitans
Colombia	CO	Cesar	9.285056	-73.779889	Hypsiboas	crepitans
Colombia	CO	Cesar	9.285056	-73.779889	Hypsiboas	crepitans
Colombia	CO	Cesar	9.285083	-73.779889	Hypsiboas	crepitans
Colombia	CO	Cesar	9.285083	-73.779889	Hypsiboas	crepitans
Colombia	CO	Cesar	9.285083	-73.779889	Hypsiboas	crepitans
Colombia	CO	Cesar	9.285083	-73.779889	Hypsiboas	crepitans
Colombia	CO	Cesar	9.297639	-73.776278	Hypsiboas	crepitans
Colombia	CO	Cesar	9.297639	-73.776278	Hypsiboas	crepitans
Colombia	CO	Sucre	9.536167	-75.350167	Hypsiboas	crepitans
Colombia	CO	NA	9.56667	-75.58334	Hypsiboas	crepitans
Colombia	CO	Cesar	9.570222	-73.478953	Hypsiboas	crepitans
Colombia	CO	NA	9.69333	-75.70333	Hypsiboas	crepitans
Colombia	CO	NA	9.69333	-75.70333	Hypsiboas	crepitans
Colombia	CO	NA	9.69333	-75.70333	Hypsiboas	crepitans
Colombia	CO	Cesar	9.702139	-73.280917	Hypsiboas	crepitans
Colombia	CO	Bolivar	9.9165	-75.164194	Hypsiboas	crepitans
Colombia	CO	Bolivar	10.034667	-75.013694	Hypsiboas	crepitans
Colombia	CO	Cesar	10.113333	-73.786389	Hypsiboas	crepitans
Colombia	CO	Cesar	10.113333	-73.786389	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.193056	-73.7925	Hypsiboas	crepitans
Colombia	CO	Cesar	10.230689	-73.692644	Hypsiboas	crepitans
Colombia	CO	Cesar	10.230689	-73.692644	Hypsiboas	crepitans
Colombia	CO	Cesar	10.230689	-73.692644	Hypsiboas	crepitans
Colombia	CO	Cesar	10.230689	-73.692644	Hypsiboas	crepitans
Colombia	CO	Cesar	10.230689	-73.692644	Hypsiboas	crepitans
Colombia	CO	Cesar	10.230689	-73.692644	Hypsiboas	crepitans
Colombia	CO	Cesar	10.230689	-73.692644	Hypsiboas	crepitans
Colombia	CO	Cesar	10.230689	-73.692644	Hypsiboas	crepitans
Colombia	CO	Cesar	10.230689	-73.692644	Hypsiboas	crepitans
Colombia	CO	Cesar	10.230689	-73.692644	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Cesar	10.2475	-73.765556	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.291208	-74.657181	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.301331	-74.655236	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.302603	-74.651078	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.303081	-74.651944	Hypsiboas	crepitans
Colombia	CO	Cesar	10.412953	-73.590347	Hypsiboas	crepitans
Colombia	CO	Cesar	10.412953	-73.590347	Hypsiboas	crepitans
Colombia	CO	Cesar	10.412953	-73.590347	Hypsiboas	crepitans
Colombia	CO	Cesar	10.412953	-73.590347	Hypsiboas	crepitans
Colombia	CO	Cesar	10.412953	-73.590347	Hypsiboas	crepitans
Colombia	CO	Cesar	10.412953	-73.590347	Hypsiboas	crepitans
Colombia	CO	Cesar_Dept.	10.412953	-73.590347	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.545614	-74.176372	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.554764	-74.170556	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.588208	-74.248306	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.590575	-74.244997	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.594506	-74.250272	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.672253	-74.315697	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.673481	-74.311997	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.674989	-74.310275	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.692744	-74.313844	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.695264	-74.314172	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.734778	-74.338567	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.738744	-74.341644	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.739789	-74.348419	Hypsiboas	crepitans
Colombia	CO	Atlantico	10.7398	-74.79572	Hypsiboas	crepitans
Colombia	CO	Atlantico	10.7398	-74.79572	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.752044	-74.280639	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.761886	-74.287864	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.761886	-74.287864	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.7666	-74.282244	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.769425	-74.276972	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.786575	-74.100108	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.787797	-74.098131	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.789697	-74.100567	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.789697	-74.100567	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.792294	-74.101061	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.904603	-74.236078	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.989121	-74.060719	Hypsiboas	crepitans
Colombia	CO	Magdalena	10.989121	-74.060719	Hypsiboas	crepitans
Colombia	CO	Magdalena	11.0007	-74.03721	Hypsiboas	crepitans
Colombia	CO	La_Guajira	11.029472	-73.614806	Hypsiboas	crepitans
Colombia	CO	La_Guajira	11.029472	-73.614806	Hypsiboas	crepitans
Colombia	CO	Magdalena	11.1031	-74.0809	Hypsiboas	crepitans
Colombia	CO	Magdalena	11.1031	-74.0809	Hypsiboas	crepitans
Colombia	CO	Magdalena	11.1031	-74.0809	Hypsiboas	crepitans
Colombia	CO	La_Guajira	11.225556	-73.440556	Hypsiboas	crepitans
Colombia	CO	Magdalena	11.229361	-73.716151	Hypsiboas	crepitans
Colombia	CO	Magdalena	11.229361	-73.716151	Hypsiboas	crepitans
Colombia	CO	Magdalena	11.229361	-73.716151	Hypsiboas	crepitans
Colombia	CO	Magdalena	11.229361	-73.716151	Hypsiboas	crepitans
Colombia	CO	Magdalena	11.229361	-73.716151	Hypsiboas	crepitans
Colombia	CO	La_Guajira	11.230278	-73.450278	Hypsiboas	crepitans
Colombia	CO	La_Guajira	11.230278	-73.450278	Hypsiboas	crepitans
Colombia	CO	NA	11.2472	-74.2017	Hypsiboas	crepitans
Colombia	CO	NA	11.2472	-74.2017	Hypsiboas	crepitans
Colombia	CO	La_Guajira	11.470104	-78.812812	Hypsiboas	crepitans
Colombia	CO	La_Guajira	11.470104	-78.812812	Hypsiboas	crepitans
Colombia	CO	La_Guajira	11.470104	-78.812812	Hypsiboas	crepitans
Colombia	CO	La_Guajira	11.470104	-78.812812	Hypsiboas	crepitans
French_Guiana	GF	NA	4.974564	-52.442167	Hypsiboas	crepitans
French_Guiana	GF	NA	4.974564	-52.442167	Hypsiboas	crepitans
Guyana	GY	Rupununi	2.4753	-59.3211	Hypsiboas	crepitans
Guyana	GY	Rupununi	2.4753	-59.3211	Hypsiboas	crepitans
Guyana	GY	Rupununi	2.4753	-59.3211	Hypsiboas	crepitans
Guyana	GY	Rupununi	2.4753	-59.3211	Hypsiboas	crepitans
Guyana	GY	Rupununi	2.4753	-59.3211	Hypsiboas	crepitans
Guyana	GY	Rupununi	2.4753	-59.3211	Hypsiboas	crepitans
Guyana	GY	Rupununi	2.4753	-59.3211	Hypsiboas	crepitans
Guyana	GY	NA	2.825	-59.526111	Hypsiboas	crepitans
Guyana	GY	NA	2.825	-59.526111	Hypsiboas	crepitans
Guyana	GY	NA	2.825	-59.526111	Hypsiboas	crepitans
Guyana	GY	NA	2.825	-59.526111	Hypsiboas	crepitans
Guyana	GY	NA	2.825	-59.526111	Hypsiboas	crepitans
Guyana	GY	NA	2.825	-59.526111	Hypsiboas	crepitans
Guyana	GY	NA	2.825	-59.524	Hypsiboas	crepitans
Guyana	GY	NA	2.835556	-59.52	Hypsiboas	crepitans
Guyana	GY	NA	3.381	-59.506	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.17	-59.07	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.2516	-58.9086	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.2516	-58.9086	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.2516	-58.9086	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.2516	-58.9086	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.2516	-58.9086	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.2516	-58.9086	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.2516	-58.9086	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.2516	-58.9086	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.2516	-58.9086	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.25587	-58.907	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.25587	-58.907	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.25587	-58.907	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.42	-58.8494	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.42	-58.8494	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.42	-58.8494	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.42	-58.8494	Hypsiboas	crepitans
Guyana	GY	Rupununi	4.42	-58.8494	Hypsiboas	crepitans
Guyana	GY	NA	4.62694	-58.40443	Hypsiboas	crepitans
Guyana	GY	Essequibo	4.663883	-58.675	Hypsiboas	crepitans
Guyana	GY	District_8	4.69722	-59.78666	Hypsiboas	crepitans
Guyana	GY	District_8	4.69722	-59.78666	Hypsiboas	crepitans
Guyana	GY	District_8	4.69722	-59.78666	Hypsiboas	crepitans
Guyana	GY	Mazaruni-Potaro	4.72	-59.7	Hypsiboas	crepitans
Guyana	GY	Mazaruni-Potaro	4.72	-59.7	Hypsiboas	crepitans
Guyana	GY	Mazaruni-Potaro	4.72	-59.7	Hypsiboas	crepitans
Guyana	GY	Mazaruni-Potaro	4.72	-59.7	Hypsiboas	crepitans
Guyana	GY	Mazaruni-Potaro	4.72	-59.7	Hypsiboas	crepitans
Guyana	GY	Mazaruni-Potaro	4.72	-59.7	Hypsiboas	crepitans
Guyana	GY	Mazaruni-Potaro	4.72	-59.7	Hypsiboas	crepitans
Guyana	GY	Mazaruni-Potaro	4.72	-59.7	Hypsiboas	crepitans
Guyana	GY	Mazaruni-Potaro	4.72	-59.7	Hypsiboas	crepitans
Guyana	GY	Mazaruni-Potaro	4.72	-59.7	Hypsiboas	crepitans
Guyana	GY	Region_8	4.72014	-60.03524	Hypsiboas	crepitans
Guyana	GY	Region_8	4.7228	-60.03403	Hypsiboas	crepitans
Guyana	GY	Region_8	4.7228	-60.03403	Hypsiboas	crepitans
Guyana	GY	Region_8	4.72449	-60.00031	Hypsiboas	crepitans
Guyana	GY	Region_8	4.72522	-60.03713	Hypsiboas	crepitans
Guyana	GY	Region_8	4.72522	-60.03713	Hypsiboas	crepitans
Guyana	GY	Region_8	4.72522	-60.03713	Hypsiboas	crepitans
Guyana	GY	Region_8	4.72522	-60.03713	Hypsiboas	crepitans
Guyana	GY	Region_8	4.72522	-60.03713	Hypsiboas	crepitans
Guyana	GY	Region_8	4.72522	-60.03713	Hypsiboas	crepitans
Guyana	GY	Region_8	4.72522	-60.03713	Hypsiboas	crepitans
Guyana	GY	NA	5.01667	-58.61667	Hypsiboas	crepitans
Guyana	GY	NA	5.01667	-58.61667	Hypsiboas	crepitans
Guyana	GY	NA	5.01667	-58.61667	Hypsiboas	crepitans
Guyana	GY	NA	5.15	-58.68333	Hypsiboas	crepitans
Guyana	GY	NA	5.15	-58.68333	Hypsiboas	crepitans
Guyana	GY	NA	5.15	-58.68333	Hypsiboas	crepitans
Guyana	GY	East_Berbice	5.6819	-57.8583	Hypsiboas	crepitans
Guyana	GY	East_Berbice	5.6819	-57.8583	Hypsiboas	crepitans
Guyana	GY	East_Berbice	5.6819	-57.8583	Hypsiboas	crepitans
Guyana	GY	East_Berbice	5.6819	-57.8583	Hypsiboas	crepitans
Guyana	GY	East_Berbice	5.6819	-57.8583	Hypsiboas	crepitans
Guyana	GY	East_Berbice	5.6819	-57.8583	Hypsiboas	crepitans
Guyana	GY	East_Berbice	5.6819	-57.8589	Hypsiboas	crepitans
Guyana	GY	East_Berbice	5.6819	-57.8583	Hypsiboas	crepitans
Guyana	GY	East_Berbice	5.6819	-57.8583	Hypsiboas	crepitans
Guyana	GY	East_Berbice	5.6819	-57.8583	Hypsiboas	crepitans
Guyana	GY	East_Berbice	5.6819	-57.8583	Hypsiboas	crepitans
Guyana	GY	East_Demerara	6.45	-58.25	Hypsiboas	crepitans
Guyana	GY	East_Demerara	6.45	-58.25	Hypsiboas	crepitans
Guyana	GY	East_Demerara	6.45	-58.25	Hypsiboas	crepitans
Guyana	GY	East_Demerara	6.45	-58.25	Hypsiboas	crepitans
Guyana	GY	East_Demerara	6.45	-58.25	Hypsiboas	crepitans
Guyana	GY	East_Demerara	6.45	-58.25	Hypsiboas	crepitans
Guyana	GY	East_Demerara	6.45	-58.25	Hypsiboas	crepitans
Guyana	GY	NA	6.45	-58.25	Hypsiboas	crepitans
Mexico	MX	NA	24.36667	-101.73333	Hypsiboas	crepitans
Mexico	MX	NA	24.36667	-101.73333	Hypsiboas	crepitans
Mexico	MX	NA	24.36667	-101.73333	Hypsiboas	crepitans
Panama	PA	NA	0	0	Hypsiboas	crepitans
Panama	PA	Cocle	8.600678	-80.126725	Hypsiboas	crepitans
Panama	PA	Panama	8.95	-79.5833	Hypsiboas	crepitans
Panama	PA	Panama	8.95	-79.5833	Hypsiboas	crepitans
Suriname	SR	NA	3.91944	-56.34611	Hypsiboas	crepitans
Suriname	SR	NA	3.91944	-56.34611	Hypsiboas	crepitans
Suriname	SR	NA	3.91944	-56.34611	Hypsiboas	crepitans
Suriname	SR	NA	3.91944	-56.34611	Hypsiboas	crepitans
Suriname	SR	NA	3.91944	-56.34611	Hypsiboas	crepitans
Suriname	SR	NA	3.91944	-56.34611	Hypsiboas	crepitans
Suriname	SR	NA	3.91944	-56.34611	Hypsiboas	crepitans
Suriname	SR	NA	3.91944	-56.34611	Hypsiboas	crepitans
Suriname	SR	NA	4.82	-54.589	Hypsiboas	crepitans
Suriname	SR	NA	4.82	-54.589	Hypsiboas	crepitans
Suriname	SR	NA	4.82	-54.589	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	10.455027	-61.324331	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	10.5069	-61.0947	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	10.5069	-61.0947	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	10.5069	-61.0947	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	Tunapuna/Piarco	10.65	-61.4	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	Tunapuna/Piarco	10.65	-61.4	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._George	10.6833	-61.4	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	10.683333	-61.4	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	10.683333	-61.4	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	10.683333	-61.4	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	10.699	-61.60775	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	10.699	-61.60775	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	10.699	-61.60775	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._George	10.7165	-61.3004	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._George	10.7165	-61.3004	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	10.718083	-61.608028	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	10.794417	-61.296222	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	11.184296	-60.733538	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	11.184296	-60.733538	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	11.184296	-60.733538	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._Mary	11.195	-60.6384	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._Paul	11.2469	-60.5712	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._Paul	11.2469	-60.5712	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._Paul	11.2469	-60.5712	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.275	-60.6042	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.275	-60.6042	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.275	-60.6042	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.275	-60.6042	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.2767	-60.5995	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._Paul	11.2809	-60.543	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._Paul	11.2809	-60.543	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	11.286	-60.542999	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.3	-60.6166	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.3001	-60.6335	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.3001	-60.6335	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.3001	-60.6335	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.3028	-60.5333	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	11.312028	-60.567889	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	11.312028	-60.567889	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	11.312028	-60.567889	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	11.312028	-60.567889	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	11.312028	-60.567889	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	NA	11.312028	-60.567889	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.3143	-60.5672	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.3169	-60.5932	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.3184	-60.5841	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.3184	-60.5841	Hypsiboas	crepitans
Trinidad_and_Tobago 	TT	St._John	11.32	-60.58	Hypsiboas	crepitans
United_States	US	Oklahoma	36.781986	-96.661139	Hypsiboas	crepitans
United_States	US	New_Jersey	40.713533	-74.464286	Hypsiboas	crepitans
United_States	US	New_York	42.455275	-76.398197	Hypsiboas	crepitans
United_States	US	New_York	42.455275	-76.398197	Hypsiboas	crepitans
United_States	US	New_York	42.455275	-76.398197	Hypsiboas	crepitans
Venezuela	VE	Amazonas	5.41083	-67.6089	Hypsiboas	crepitans
Venezuela	VE	Amazonas	5.6583	-67.62	Hypsiboas	crepitans
Venezuela	VE	Amazonas	5.6639	-62.6236	Hypsiboas	crepitans
Venezuela	VE	Amazonas	5.6639	-62.6236	Hypsiboas	crepitans
Venezuela	VE	Amazonas	5.6639	-62.6236	Hypsiboas	crepitans
Venezuela	VE	Amazonas	5.6639	-62.6236	Hypsiboas	crepitans
Venezuela	VE	Amazonas	5.6639	-62.6236	Hypsiboas	crepitans
Venezuela	VE	Amazonas	5.6639	-62.6236	Hypsiboas	crepitans
Venezuela	VE	Amazonas	5.6639	-62.6236	Hypsiboas	crepitans
Venezuela	VE	Amazonas	5.6639	-62.6236	Hypsiboas	crepitans
Venezuela	VE	NA	5.73333	-63.63333	Hypsiboas	crepitans
Venezuela	VE	NA	5.73333	-63.63333	Hypsiboas	crepitans
Venezuela	VE	NA	5.73333	-63.63333	Hypsiboas	crepitans
Venezuela	VE	Apure	6.55	-67.22	Hypsiboas	crepitans
Venezuela	VE	NA	7.31111	-62.73111	Hypsiboas	crepitans
Venezuela	VE	Bolivar	7.64556	-66.1733	Hypsiboas	crepitans
Venezuela	VE	Guarico	8.56667	-67.5833	Hypsiboas	crepitans
Venezuela	VE	Merida	8.598333	-71.144997	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
Venezuela	VE	Guarico	9.246778	-67.469009	Hypsiboas	crepitans
